"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"1291","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1302","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1307","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1311","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1316","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1352","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"972","9","The cmdlet 'Invoke-PSScriptAnalyzerSuite' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
            Success = $results.Count -eq 0
            Results = $results
            ErrorCount = ($results | Where-Object { $_.Severity -eq 'Error' }).Count
            WarningCount = ($results | Where-Object { $_.Severity -eq 'Warning' }).Count
        }","PSUseOutputTypeCorrectly","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"1040","5","The cmdlet 'Test-SyntaxValidation' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
        Success = $errorCount -eq 0
        TotalFiles = $files.Count
        ErrorCount = $errorCount
        Results = $results
    }","PSUseOutputTypeCorrectly","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"1112","9","The cmdlet 'Invoke-AllTestSuites' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return $overallResults","PSUseOutputTypeCorrectly","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"1176","5","The cmdlet 'Invoke-LegacyPesterTests' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
        Success = $result.FailedCount -eq 0
        TotalCount = $result.TotalCount
        PassedCount = $result.PassedCount
        FailedCount = $result.FailedCount
        Duration = $result.Duration
        Result = $result
    }","PSUseOutputTypeCorrectly","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"65","13","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""[$timestamp] [$Level] [TestingFramework] $Message"" -ForegroundColor $color","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"416","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`nTest Summary:"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"417","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  Total Tests: $($result.TotalCount)""","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"418","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  Passed: $($result.PassedCount)"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"419","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  Failed: $($result.FailedCount)"" -ForegroundColor $(if ($result.FailedCount -gt 0) { 'Red' } else { 'Green' })","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"420","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  Skipped: $($result.SkippedCount)"" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"423","13","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  Coverage: $($result.CodeCoverage.CoveragePercent)%"" -ForegroundColor $(
                if ($result.CodeCoverage.CoveragePercent -ge $testConfig.CodeCoverage.MinimumPercent) { 'Green' } else { 'Yellow' }
            )","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"509","5","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Running PSScriptAnalyzer on: $Path"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"522","5","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`nAnalysis Summary:"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"531","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  $($group.Name): $($group.Count)"" -ForegroundColor $color","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"535","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  No issues found!"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"657","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""AST validation passed!"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"659","9","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""AST validation found $($issues.Count) issues:"" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"661","13","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""  $($_.Name): $($_.Count)"" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"830","5","File 'TestingFramework.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Report generated: $outputFile"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"838","10","The cmdlet 'Install-TestingTools' uses a plural noun. A singular noun should be used instead.","Install-TestingTools","PSUseSingularNouns","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1","Install-TestingTools","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"1048","10","The cmdlet 'Invoke-AllTestSuites' uses a plural noun. A singular noun should be used instead.","Invoke-AllTestSuites","PSUseSingularNouns","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1","Invoke-AllTestSuites","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"1120","10","The cmdlet 'Invoke-LegacyPesterTests' uses a plural noun. A singular noun should be used instead.","Invoke-LegacyPesterTests","PSUseSingularNouns","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1","Invoke-LegacyPesterTests","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
,,"Missing BOM encoding for non-ASCII encoded file 'TestingFramework.psm1'",,"PSUseBOMForUnicodeEncodedFile","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"668","10","Function 'New-TestReport' has verb that could change system state. Therefore, the function has to support 'ShouldProcess'.","New-TestReport","PSUseShouldProcessForStateChangingFunctions","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,,"False"
"898","17","The parameter 'UseCache' has been declared but not used.","$UseCache","PSReviewUnusedParameter","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1","UseCache",,"False"
"899","14","The parameter 'CoverageThreshold' has been declared but not used.","$CoverageThreshold","PSReviewUnusedParameter","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1","CoverageThreshold",,"False"
